bdc_name,bdc_cik,company_name,business_description,investment_type,principal,cost,fair_value,industry_sector
FS KKR Capital Corp,1422183,Wittur Holding GmbH,,,,1161100000.0,1092800000.0,Unknown
FS KKR Capital Corp,1422183,Unfunded Loan Commitments,,,,-3000000.0,-3000000.0,Unknown
FS KKR Capital Corp,1422183,Net Senior Secured Loans—Second Lien,,,,1158100000.0,1089800000.0,Unknown
FS KKR Capital Corp,1422183,Angelica Corp,,,,2700000.0,700000.0,Unknown
FS KKR Capital Corp,1422183,JW Aluminum Co,,,76500000.0,75900000.0,77100000.0,Unknown
FS KKR Capital Corp,1422183,One Call Care Management Inc,,,27800000.0,26300000.0,20600000.0,Unknown
FS KKR Capital Corp,1422183,TIBCO Software Inc,,,700000.0,600000.0,700000.0,Unknown
FS KKR Capital Corp,1422183,TIBCO Software Inc,,,,105500000.0,99100000.0,Unknown
FS KKR Capital Corp,1422183,Apex Service Partners LLC,,,13300000.0,13000000.0,13000000.0,Unknown
FS KKR Capital Corp,1422183,Apex Service Partners LLC,,,6500000.0,6500000.0,6300000.0,Unknown
FS KKR Capital Corp,1422183,Ardonagh Group Ltd,,,1000000.0,1000000.0,1000000.0,Unknown
FS KKR Capital Corp,1422183,ATX Networks Corp,,,32900000.0,19500000.0,32900000.0,Unknown
FS KKR Capital Corp,1422183,Element Materials Technology Group US Holdings Inc,,,77500000.0,76300000.0,74100000.0,Unknown
FS KKR Capital Corp,1422183,"Callodine Commercial Finance LLC, 2L Term Loan B",,,,36100000.0,36400000.0,Unknown
FS KKR Capital Corp,1422183,"Capital Automotive LP, Private Equity",,,21190090000000.0,23200000.0,32400000.0,Unknown
FS KKR Capital Corp,1422183,"Capital Automotive LP, Structured Mezzanine",,,,40900000.0,41500000.0,Unknown
FS KKR Capital Corp,1422183,"Covis Finco Sarl, Revolver",,,,14100000.0,14100000.0,Unknown
FS KKR Capital Corp,1422183,"Covis Finco Sarl, Revolver",,,,1300000.0,1300000.0,Unknown
FS KKR Capital Corp,1422183,"Covis Finco Sarl, Revolver",,,,2100000.0,2300000.0,Unknown
FS KKR Capital Corp,1422183,"Covis Finco Sarl, Revolver",,,,5900000.0,5900000.0,Unknown
FS KKR Capital Corp,1422183,"Covis Finco Sarl, Revolver",,,,1700000.0,1800000.0,Unknown
FS KKR Capital Corp,1422183,"Covis Finco Sarl, Revolver",,,,2100000.0,2000000.0,Unknown
FS KKR Capital Corp,1422183,"Drive Revel, Private Equity",,,1853796000000.0,2000000.0,2200000.0,Unknown
FS KKR Capital Corp,1422183,"Global Jet Capital LLC, Preferred Stock",,,149494590000000.0,69400000.0,,Unknown
FS KKR Capital Corp,1422183,"Global Jet Capital LLC, Preferred Stock",,,,309400000.0,256500000.0,Unknown
FS KKR Capital Corp,1422183,"Global Jet Capital LLC, Structured Mezzanine",,,,15600000.0,18700000.0,Unknown
FS KKR Capital Corp,1422183,"Global Jet Capital LLC, Structured Mezzanine",,,,11200000.0,13700000.0,Unknown
FS KKR Capital Corp,1422183,"Global Jet Capital LLC, Structured Mezzanine",,,,1300000.0,1600000.0,Unknown
FS KKR Capital Corp,1422183,"Global Lending Services LLC, Private Equity",,,3839633000000.0,4400000.0,4500000.0,Unknown
FS KKR Capital Corp,1422183,"Global Lending Services LLC, Private Equity",,,7193212000000.0,7200000.0,6900000.0,Unknown
FS KKR Capital Corp,1422183,"Global Lending Services LLC, Private Equity",,,32850984000000.0,32900000.0,34500000.0,Unknown
FS KKR Capital Corp,1422183,"Home Partners JV 2, Private Equity",,,4471509000000.0,4400000.0,4200000.0,Unknown
FS KKR Capital Corp,1422183,"Home Partners JV 2, Private Equity",,,168710000000.0,200000.0,200000.0,Unknown
FS KKR Capital Corp,1422183,"Home Partners JV 2, Structured Mezzanine",,,,11400000.0,11400000.0,Unknown
FS KKR Capital Corp,1422183,"Jet Edge International LLC, Structured Mezzanine",,,,46000000.0,46900000.0,Unknown
FS KKR Capital Corp,1422183,"Jet Edge International LLC, Structured Mezzanine",,,,700000.0,700000.0,Unknown
FS KKR Capital Corp,1422183,"Kilter Finance, Preferred Stock",,,99700000000000.0,98900000.0,99700000.0,Unknown
FS KKR Capital Corp,1422183,"Kilter Finance, Private Equity",,,536709000000.0,500000.0,500000.0,Unknown
FS KKR Capital Corp,1422183,"KKR Altitude II Offshore Aggregator LP, Partnership Interest",,,63265438000000.0,,,Unknown
FS KKR Capital Corp,1422183,"KKR Central Park Leasing Aggregator L.P., Partnership Interest",,,,39100000.0,15300000.0,Unknown
FS KKR Capital Corp,1422183,"KKR Chord IP Aggregator LP, Partnership Interest",,,89492619000000.0,89600000.0,99900000.0,Unknown
FS KKR Capital Corp,1422183,"KKR Residential Opportunities I LLC, Private Equity",,,6285920000000.0,6300000.0,7300000.0,Unknown
FS KKR Capital Corp,1422183,"KKR Rocket Loans Aggregator LLC, Partnership Interest",,,9221222000000.0,9200000.0,8300000.000000001,Unknown
FS KKR Capital Corp,1422183,"KKR Zeno Aggregator LP (K2 Aviation), Partnership Interest",,,11976417000000.0,11300000.0,11800000.0,Unknown
FS KKR Capital Corp,1422183,"My Community Homes PropCo 2, Private Equity",,,81136364000000.0,81100000.0,78800000.0,Unknown
FS KKR Capital Corp,1422183,NewStar Clarendon 2014-1A Class D,,,,2400000.0,2200000.0,Unknown
FS KKR Capital Corp,1422183,"Opendoor Labs Inc, Structured Mezzanine",,,,42600000.0,40900000.0,Unknown
FS KKR Capital Corp,1422183,"Optio Invest, Private Equity",,,810922000000.0,1000000.0,1000000.0,Unknown
FS KKR Capital Corp,1422183,"PayPal Europe Sarl et Cie SCA, Private Equity",,,55605051000000.0,59800000.0,59600000.0,Unknown
FS KKR Capital Corp,1422183,"Prime ST LLC, Private Equity",,,5612193000000.0,7300000.0,,Unknown
FS KKR Capital Corp,1422183,"Prime ST LLC, Structured Mezzanine",,,,57200000.0,33100000.0,Unknown
FS KKR Capital Corp,1422183,"Roemanu LLC (FKA Toorak Capital Partners LLC), Private Equity",,,220778388000000.0,236500000.0,241000000.0,Unknown
FS KKR Capital Corp,1422183,"Saluda Grade Alternative Mortgage Trust 2022-BC2, Structured Mezzanine",,,,2400000.0,2700000.0,Unknown
FS KKR Capital Corp,1422183,"Star Mountain Diversified Credit Income Fund III, LP, Private Equity",,,23500000000000.0,23500000.0,24400000.0,Unknown
FS KKR Capital Corp,1422183,"SunPower Financial, Private Equity",,,3690938000000.0,3700000.0,4500000.0,Unknown
FS KKR Capital Corp,1422183,"Synovus Financial Corp, Private Equity",,,8345434000000.0,8300000.000000001,8400000.0,Unknown
FS KKR Capital Corp,1422183,"TalkTalk Telecom Group Ltd, Revolver",,,,41600000.0,42100000.0,Unknown
FS KKR Capital Corp,1422183,"TalkTalk Telecom Group Ltd, Revolver",,,,13000000.0,12900000.0,Unknown
FS KKR Capital Corp,1422183,"TDC LLP, Preferred Equity",,,,26300000.0,27800000.0,Unknown
FS KKR Capital Corp,1422183,"TDC LLP, Private Equity",,,1576060000000.0,2000000.0,2000000.0,Unknown
FS KKR Capital Corp,1422183,"Vehicle Secured Funding Trust, Private Equity",,,94927993000000.0,94900000.0,94900000.0,Unknown
FS KKR Capital Corp,1422183,"Weber-Stephen Products LLC, Revolver",,,,21800000.0,21800000.0,Unknown
FS KKR Capital Corp,1422183,"Weber-Stephen Products LLC, Revolver",,,,44900000.0,44900000.0,Unknown
FS KKR Capital Corp,1422183,"Weber-Stephen Products LLC, Revolver",,,,2396400000.0,2236600000.0,Unknown
FS KKR Capital Corp,1422183,Unfunded Asset Based Finance Commitments,,,,-159300000.0,-159300000.0,Unknown
FS KKR Capital Corp,1422183,Net Asset Based Finance,,,,2237100000.0,2077300000.0,Unknown
FS KKR Capital Corp,1422183,Constellis Holdings LLC,,,,,13500000.0,Unknown
FS KKR Capital Corp,1422183,"Home Partners JV 2, Structured Mezzanine",,,,,10200000.0,Unknown
FS KKR Capital Corp,1422183,"Home Partners JV 2, Private Equity",,,,,200000.0,Unknown
FS KKR Capital Corp,1422183,"Home Partners JV 2, Private Equity",,,,,5000000.0,Unknown
FS KKR Capital Corp,1422183,"Affordable Care Inc, Preferred Stock",,,,,49900000.0,Unknown
FS KKR Capital Corp,1422183,"athenahealth Inc, Preferred Stock",,,,,231200000.0,Unknown
FS KKR Capital Corp,1422183,"Borden (New Dairy Opco), Common Stock",,,,,4800000.0,Unknown
FS KKR Capital Corp,1422183,"Constellis Holdings LLC, Private Equity",,,,,6300000.0,Unknown
FS KKR Capital Corp,1422183,"Fronton BV, Common Stock",,,,,1000000.0,Unknown
FS KKR Capital Corp,1422183,"Proserv Acquisition LLC, Class A Common Units",,,,,1100000.0,Unknown
FS KKR Capital Corp,1422183,"Proserv Acquisition LLC, Class A Preferred Units",,,,,9500000.0,Unknown
FS KKR Capital Corp,1422183,ATX Networks Corp,,,,,40600000.0,Unknown
FS KKR Capital Corp,1422183,HM Dunn Co Inc,,,,,35600000.0,Unknown
FS KKR Capital Corp,1422183,NCI Inc,,,,,28100000.0,Unknown
FS KKR Capital Corp,1422183,Production Resource Group LLC,,,,,152500000.0,Unknown
FS KKR Capital Corp,1422183,Production Resource Group LLC,,,,,100000.0,Unknown
FS KKR Capital Corp,1422183,Production Resource Group LLC,,,,,68100000.0,Unknown
FS KKR Capital Corp,1422183,Production Resource Group LLC,,,,,31300000.0,Unknown
FS KKR Capital Corp,1422183,Warren Resources Inc,,,,,18600000.0,Unknown
FS KKR Capital Corp,1422183,JW Aluminum Co,,,,,78100000.0,Unknown
FS KKR Capital Corp,1422183,ATX Networks Corp,,,,,21900000.0,Unknown
FS KKR Capital Corp,1422183,"801 5th Ave, Seattle, Structure Mezzanine",,,,,58900000.0,Unknown
FS KKR Capital Corp,1422183,"801 5th Ave, Seattle, Private Equity",,,,,6300000.0,Unknown
FS KKR Capital Corp,1422183,"Avenue One PropCo, Private Equity",,,,,31000000.0,Unknown
Prospect Capital Corporation,1287032,"Belnick, LLC (d/b/a The Ubique Group)",,"Preferred Class P Units (5,000 units)",,3400000.0,,Unknown
Prospect Capital Corporation,1287032,"Belnick, LLC (d/b/a The Ubique Group)",,,,88252000.0,51166000.0,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,"First Lien Delayed Draw Term Loan - $10,000 Commitment",9769000.0,9769000.0,8580000.0,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,First Lien Term Loan,63003000.0,63003000.0,55337000.0,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,First Lien Term Loan,8191000.0,8191000.0,7194000.0,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,First Lien Term Loan,16223000.0,16223000.0,14248000.0,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,"First Lien Term Loan A to Spartan Energy Services, LLC",46908000.0,46908000.0,32863000.0,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,"First Lien Term Loan A to Spartan Energy Services, LLC",4569000.0,4569000.0,3967000.0,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,"Series A Preferred Units to Spartan Energy Holdings, Inc. (10,000 shares)",,26193000.0,,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,Series B Redeemable Preferred Stock (790 shares),,63225000.0,,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,"Common Stock (102,924 shares)",,86240000.0,,Unknown
Prospect Capital Corporation,1287032,CP Energy Services Inc.,,,,324321000.0,122189000.0,Unknown
Prospect Capital Corporation,1287032,"Credit Central Loan Company, LLC",,First Lien Term Loan,90578000.0,90578000.0,78736000.0,Unknown
Prospect Capital Corporation,1287032,"Credit Central Loan Company, LLC",,"Class A Units (14,867,312 units)",,19331000.0,,Unknown
Prospect Capital Corporation,1287032,"Credit Central Loan Company, LLC",,"Preferred Class P Shares (14,518,187 units)",,11520000.0,,Unknown
Prospect Capital Corporation,1287032,"Credit Central Loan Company, LLC",,,,121429000.0,78736000.0,Unknown
Prospect Capital Corporation,1287032,"Echelon Transportation, LLC",,First Lien Term Loan,54739000.0,54739000.0,54739000.0,Unknown
Prospect Capital Corporation,1287032,"Echelon Transportation, LLC",,"Membership Interest (19,157,851 units)",,22738000.0,,Unknown
Prospect Capital Corporation,1287032,"Echelon Transportation, LLC",,"Preferred Units (47,074,638 units)",,32843000.0,10914000.0,Unknown
Prospect Capital Corporation,1287032,"Echelon Transportation, LLC",,,,110320000.0,65653000.0,Unknown
Prospect Capital Corporation,1287032,First Tower Finance Company LLC,,"First Lien Term Loan to First Tower, LLC",452172000.0,452172000.0,452172000.0,Unknown
Prospect Capital Corporation,1287032,First Tower Finance Company LLC,,"Class A Units (95,709,910 units)",,31146000.0,308346000.0,Unknown
Prospect Capital Corporation,1287032,First Tower Finance Company LLC,,,,483318000.0,760518000.0,Unknown
Prospect Capital Corporation,1287032,"Freedom Marine Solutions, LLC",,Membership Interest (100%),,47117000.0,11660000.0,Unknown
Prospect Capital Corporation,1287032,"Freedom Marine Solutions, LLC",,,,47117000.0,11660000.0,Unknown
Prospect Capital Corporation,1287032,"InterDent, Inc.",,"First Lien Delayed Draw Term Loan B - $26,000 Commitment",17355000.0,17355000.0,16619000.0,Unknown
Prospect Capital Corporation,1287032,"InterDent, Inc.",,First Lien Term Loan A/B,14249000.0,14249000.0,14249000.0,Unknown
Prospect Capital Corporation,1287032,"InterDent, Inc.",,First Lien Term Loan A,95823000.0,95823000.0,95823000.0,Unknown
Prospect Capital Corporation,1287032,"InterDent, Inc.",,First Lien Term Loan B,221480000.0,221480000.0,212090000.0,Unknown
Prospect Capital Corporation,1287032,"InterDent, Inc.",,"Common Stock ( 99,900 shares)",,45118000.0,,Unknown
Prospect Capital Corporation,1287032,"InterDent, Inc.",,,,394025000.0,338781000.0,Unknown
Prospect Capital Corporation,1287032,Kickapoo Ranch Pet Resort,,Membership Interest (100%),,2378000.0,3217000.0,Unknown
Prospect Capital Corporation,1287032,Kickapoo Ranch Pet Resort,,,,3078000.0,3917000.0,Unknown
Prospect Capital Corporation,1287032,"MITY, Inc.",,First Lien Term Loan A,51489000.0,51489000.0,51489000.0,Unknown
Prospect Capital Corporation,1287032,"MITY, Inc.",,First Lien Term Loan B,8274000.0,8274000.0,8274000.0,Unknown
Prospect Capital Corporation,1287032,"MITY, Inc.",,Unsecured Note to Broda Enterprises ULC,5417000.0,7200000.0,5403000.0,Unknown
Prospect Capital Corporation,1287032,"MITY, Inc.",,"Common Stock (42,053 shares)",,27349000.0,29252000.0,Unknown
Prospect Capital Corporation,1287032,"MITY, Inc.",,,,94312000.0,94418000.0,Unknown
Prospect Capital Corporation,1287032,National Property REIT Corp.,,First Lien Term Loan A,671540000.0,671540000.0,671540000.0,Unknown
Prospect Capital Corporation,1287032,National Property REIT Corp.,,First Lien Term Loan D,178425000.0,178425000.0,178425000.0,Unknown
Prospect Capital Corporation,1287032,National Property REIT Corp.,,First Lien Term Loan E,52652000.0,52652000.0,52652000.0,Unknown
Prospect Capital Corporation,1287032,National Property REIT Corp.,,Residual Profit Interest,,,32206000.0,Unknown
Prospect Capital Corporation,1287032,National Property REIT Corp.,,"Common Stock (3,374,914 shares)",,20030000.0,366149000.0,Unknown
Prospect Capital Corporation,1287032,National Property REIT Corp.,,,,922647000.0,1300972000.0,Unknown
Prospect Capital Corporation,1287032,Nationwide Loan Company LLC,,"First Lien Delayed Draw Term Loan A - $7,350 Commitment",5862000.0,5862000.0,5862000.0,Unknown
Prospect Capital Corporation,1287032,Nationwide Loan Company LLC,,"First Lien Delayed Draw Term Loan B - $8,000 Commitment",4101000.0,4101000.0,4101000.0,Unknown
Prospect Capital Corporation,1287032,Nationwide Loan Company LLC,,"Class A Units (925,796,475 units)",,49936000.0,26817000.0,Unknown
Prospect Capital Corporation,1287032,Nationwide Loan Company LLC,,,,59899000.0,36780000.0,Unknown
Prospect Capital Corporation,1287032,"NMMB, Inc.",,First Lien Term Loan,29723000.0,29723000.0,29723000.0,Unknown
Prospect Capital Corporation,1287032,"NMMB, Inc.",,"Common Stock (21,418 shares)",,,42484000.0,Unknown
Prospect Capital Corporation,1287032,"NMMB, Inc.",,,,29723000.0,72207000.0,Unknown
Prospect Capital Corporation,1287032,Pacific World Corporation,,First Lien Term Loan A,114318000.0,114318000.0,107970000.0,Unknown
Prospect Capital Corporation,1287032,Pacific World Corporation,,"Convertible Preferred Equity (685,164 shares)",,221795000.0,,Unknown
Prospect Capital Corporation,1287032,Pacific World Corporation,,,,336113000.0,107970000.0,Unknown
Prospect Capital Corporation,1287032,"QC Holdings TopCo, LLC",,Second Lien Term Loan,54997000.0,54997000.0,54997000.0,Unknown
Prospect Capital Corporation,1287032,"QC Holdings TopCo, LLC",,"Class A Units (222,886 units)",,22289000.0,22289000.0,Unknown
Prospect Capital Corporation,1287032,"QC Holdings TopCo, LLC",,,,77286000.0,77286000.0,Unknown
Prospect Capital Corporation,1287032,"R-V Industries, Inc.",,First Lien Term Loan,37322000.0,37322000.0,37322000.0,Unknown
Prospect Capital Corporation,1287032,"R-V Industries, Inc.",,First Lien Term Loan,10000000.0,10000000.0,10000000.0,Unknown
Prospect Capital Corporation,1287032,"R-V Industries, Inc.",,"Common Stock (745,107 shares)",,6866000.0,58255000.0,Unknown
Prospect Capital Corporation,1287032,"R-V Industries, Inc.",,,,54188000.0,105577000.0,Unknown
Prospect Capital Corporation,1287032,"Universal Turbine Parts, LLC",,"First Lien Delayed Draw Term Loan - $6,965 Commitment",6503000.0,6503000.0,6503000.0,Unknown
Prospect Capital Corporation,1287032,"Universal Turbine Parts, LLC",,First Lien Term Loan A,29575000.0,29575000.0,29575000.0,Unknown
Prospect Capital Corporation,1287032,"Universal Turbine Parts, LLC",,First Lien Term Loan A,4000000.0,4000000.0,4000000.0,Unknown
Prospect Capital Corporation,1287032,"Universal Turbine Parts, LLC",,First Lien Term Loan A,14950000.0,14950000.0,14950000.0,Unknown
Prospect Capital Corporation,1287032,"Universal Turbine Parts, LLC",,"Preferred Units (80,539,543 units)",,32500000.0,47700000.0,Unknown
Prospect Capital Corporation,1287032,"Universal Turbine Parts, LLC",,,,87528000.0,102728000.0,Unknown
Prospect Capital Corporation,1287032,"8th Avenue Food & Provisions, Inc.",,,,32083000.0,32133000.0,Unknown
Prospect Capital Corporation,1287032,Apidos CLO XV,,Subordinated Structured Note,48515000.0,8810000.0,8719000.0,Unknown
Prospect Capital Corporation,1287032,Apidos CLO XV,,,,8810000.0,8719000.0,Unknown
Prospect Capital Corporation,1287032,Apidos CLO XXII,,Subordinated Structured Note,35855000.0,16700000.0,12301000.0,Unknown
Prospect Capital Corporation,1287032,Apidos CLO XXII,,,,16700000.0,12301000.0,Unknown
Prospect Capital Corporation,1287032,"Atlantis Health Care Group (Puerto Rico), Inc.",,First Lien Term Loan,56574000.0,56574000.0,56574000.0,Unknown
Prospect Capital Corporation,1287032,"Atlantis Health Care Group (Puerto Rico), Inc.",,,,56574000.0,56574000.0,Unknown
Prospect Capital Corporation,1287032,"Aventiv Technologies, LLC",,Second Out Super Priority First Lien Term Loan,43663000.0,42280000.0,43663000.0,Unknown
Prospect Capital Corporation,1287032,"Aventiv Technologies, LLC",,Second Out Super Priority First Lien Term Loan,3053000.0,2951000.0,3053000.0,Unknown
Prospect Capital Corporation,1287032,"Aventiv Technologies, LLC",,Second Out Super Priority First Lien Term Loan,722000.0,722000.0,722000.0,Unknown
Prospect Capital Corporation,1287032,"Aventiv Technologies, LLC",,Third Out Super Priority First Lien Term Loan,27374000.0,27954000.0,19550000.0,Unknown
Prospect Capital Corporation,1287032,"Aventiv Technologies, LLC",,Super Priority Second Lien Term Loan,147741000.0,59071000.0,7387000.0,Unknown
Prospect Capital Corporation,1287032,"Aventiv Technologies, LLC",,,,132978000.0,74375000.0,Unknown
Prospect Capital Corporation,1287032,Barings CLO 2018-III,,Subordinated Structured Note,82809000.0,,3071000.0,Unknown
Prospect Capital Corporation,1287032,Barings CLO 2018-III,,,,,3071000.0,Unknown
Prospect Capital Corporation,1287032,"Barracuda Parent, LLC",,Second Lien Term Loan,20000000.0,19619000.0,16189000.0,Unknown
Prospect Capital Corporation,1287032,"Barracuda Parent, LLC",,,,19619000.0,16189000.0,Unknown
Prospect Capital Corporation,1287032,"BCPE North Star US Holdco 2, Inc.",,Second Lien Term Loan,100000000.0,99570000.0,98762000.0,Unknown
Prospect Capital Corporation,1287032,"BCPE North Star US Holdco 2, Inc.",,,,99570000.0,98762000.0,Unknown
Prospect Capital Corporation,1287032,"BCPE Osprey Buyer, Inc.",,"First Lien Revolving Line of Credit - $4,239 Commitment",2120000.0,2120000.0,2120000.0,Unknown
Prospect Capital Corporation,1287032,"BCPE Osprey Buyer, Inc.",,First Lien Term Loan,4621000.0,4587000.0,4621000.0,Unknown
Prospect Capital Corporation,1287032,"BCPE Osprey Buyer, Inc.",,First Lien Term Loan,62725000.0,62725000.0,62725000.0,Unknown
Prospect Capital Corporation,1287032,"BCPE Osprey Buyer, Inc.",,,,69432000.0,69466000.0,Unknown
Prospect Capital Corporation,1287032,Burgess Point Purchaser Corporation,,Second Lien Term Loan,30000000.0,30000000.0,26515000.0,Unknown
Prospect Capital Corporation,1287032,Burgess Point Purchaser Corporation,,,,30000000.0,26515000.0,Unknown
Prospect Capital Corporation,1287032,"Capstone Logistics Acquisition, Inc.",,Second Lien Term Loan,8500000.0,8366000.0,8500000.0,Unknown
Prospect Capital Corporation,1287032,"Capstone Logistics Acquisition, Inc.",,,,8366000.0,8500000.0,Unknown
Prospect Capital Corporation,1287032,Cent CLO 21 Limited,,Subordinated Structured Note,49552000.0,,96000.0,Unknown
