bdc_name,bdc_cik,company_name,holder_count,is_shared,other_holders,investment_type,industry_sector,business_description,fair_value_millions,principal_millions,cost_millions,fair_value,principal,cost,has_business_desc,industry_classified
FS KKR Capital Corp,1422183,Excelitas Technologies Corp,1,False,,,Unknown,,0.8,0.8,0.8,800000.0,800000.0,800000.0,False,False
FS KKR Capital Corp,1422183,Follett Software Co,1,False,,,Unknown,,72.8,72.9,72.4,72800000.0,72900000.0,72400000.0,False,False
FS KKR Capital Corp,1422183,Follett Software Co,1,False,,,Unknown,,9.8,9.9,9.9,9800000.0,9900000.0,9900000.0,False,False
FS KKR Capital Corp,1422183,Foundation Consumer Brands LLC,1,False,,,Unknown,,69.6,69.6,67.1,69600000.0,69600000.0,67099999.99999999,False,False
FS KKR Capital Corp,1422183,Foundation Risk Partners Corp,1,False,,,Unknown,,54.2,54.2,53.5,54200000.0,54200000.0,53500000.0,False,False
FS KKR Capital Corp,1422183,Foundation Risk Partners Corp,1,False,,,Unknown,,7.0,7.0,6.9,7000000.0,7000000.0,6900000.0,False,False
FS KKR Capital Corp,1422183,Foundation Risk Partners Corp,1,False,,,Unknown,,18.2,18.5,18.5,18200000.0,18500000.0,18500000.0,False,False
FS KKR Capital Corp,1422183,Galaxy Universal LLC,1,False,,,Unknown,,86.4,87.1,87.1,86400000.0,87100000.0,87100000.0,False,False
FS KKR Capital Corp,1422183,Galaxy Universal LLC,1,False,,,Unknown,,18.1,18.6,18.5,18100000.0,18600000.0,18500000.0,False,False
FS KKR Capital Corp,1422183,Galway Partners Holdings LLC,1,False,,,Unknown,,85.7,86.5,85.3,85700000.0,86500000.0,85300000.0,False,False
FS KKR Capital Corp,1422183,Galway Partners Holdings LLC,1,False,,,Unknown,,11.8,12.0,11.8,11800000.0,12000000.0,11800000.0,False,False
FS KKR Capital Corp,1422183,General Datatech LP,1,False,,,Unknown,,128.5,131.6,130.7,128500000.0,131600000.0,130700000.0,False,False
FS KKR Capital Corp,1422183,Gigamon Inc,1,False,,,Unknown,,105.6,106.1,105.4,105600000.0,106100000.0,105400000.0,False,False
FS KKR Capital Corp,1422183,Gigamon Inc,1,False,,,Unknown,,9.3,9.3,9.3,9300000.0,9300000.0,9300000.0,False,False
FS KKR Capital Corp,1422183,Gracent LLC,1,False,,,Unknown,,24.5,28.3,24.7,24500000.0,28300000.0,24700000.0,False,False
FS KKR Capital Corp,1422183,Greystone Equity Member Corp,1,False,,,Unknown,,194.8,194.8,187.5,194800000.0,194800000.0,187500000.0,False,False
FS KKR Capital Corp,1422183,Heniff Transportation Systems LLC,1,False,,,Unknown,,6.8,6.8,6.7,6800000.0,6800000.0,6700000.0,False,False
FS KKR Capital Corp,1422183,Heniff Transportation Systems LLC,1,False,,,Unknown,,94.3,94.3,89.3,94300000.0,94300000.0,89300000.0,False,False
FS KKR Capital Corp,1422183,Heniff Transportation Systems LLC,1,False,,,Unknown,,11.0,11.0,11.0,11000000.0,11000000.0,11000000.0,False,False
FS KKR Capital Corp,1422183,Hibu Inc,1,False,,,Unknown,,95.4,94.5,91.2,95400000.0,94500000.0,91200000.0,False,False
FS KKR Capital Corp,1422183,Higginbotham Insurance Agency Inc,1,False,,,Unknown,,10.2,10.3,10.2,10200000.0,10300000.0,10200000.0,False,False
FS KKR Capital Corp,1422183,Higginbotham Insurance Agency Inc,1,False,,,Unknown,,6.8,6.9,6.6,6800000.0,6900000.0,6600000.0,False,False
FS KKR Capital Corp,1422183,Highgate Hotels Inc,1,False,,,Unknown,,33.6,34.0,33.6,33600000.0,34000000.0,33600000.0,False,False
FS KKR Capital Corp,1422183,Highgate Hotels Inc,1,False,,,Unknown,,4.2,4.2,4.2,4200000.0,4200000.0,4200000.0,False,False
FS KKR Capital Corp,1422183,HKA,1,False,,,Unknown,,4.4,4.6,4.5,4400000.0,4600000.0,4500000.0,False,False
FS KKR Capital Corp,1422183,HM Dunn Co Inc,1,False,,,Unknown,,35.8,35.8,35.8,35800000.0,35800000.0,35800000.0,False,False
FS KKR Capital Corp,1422183,HM Dunn Co Inc,1,False,,,Unknown,,1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,False,False
FS KKR Capital Corp,1422183,HM Dunn Co Inc,1,False,,,Unknown,,1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,False,False
FS KKR Capital Corp,1422183,Individual FoodService,1,False,,,Unknown,,69.9,71.3,69.9,69900000.0,71300000.0,69900000.0,False,False
FS KKR Capital Corp,1422183,Individual FoodService,1,False,,,Unknown,,5.7,5.8,5.8,5700000.0,5800000.0,5800000.0,False,False
FS KKR Capital Corp,1422183,Individual FoodService,1,False,,,Unknown,,5.8,5.9,5.9,5800000.0,5900000.0,5900000.0,False,False
FS KKR Capital Corp,1422183,Industria Chimica Emiliana Srl,1,False,,,Unknown,,75.4,,82.3,75400000.0,,82300000.0,False,False
FS KKR Capital Corp,1422183,Industria Chimica Emiliana Srl,1,False,,,Unknown,,18.7,17.6,20.6,18700000.0,17600000.0,20600000.0,False,False
FS KKR Capital Corp,1422183,Industry City TI Lessor LP,1,False,,,Unknown,,21.4,,20.9,21400000.0,,20900000.0,False,False
FS KKR Capital Corp,1422183,iNova Pharmaceuticals (Australia) Pty Limited,1,False,,,Unknown,,1.6,2.6,1.7,1600000.0,2600000.0,1700000.0,False,False
FS KKR Capital Corp,1422183,Insight Global LLC,1,False,,,Unknown,,176.4,,175.1,176400000.0,,175100000.0,False,False
FS KKR Capital Corp,1422183,Insight Global LLC,1,False,,,Unknown,,21.1,21.1,21.1,21100000.0,21100000.0,21100000.0,False,False
FS KKR Capital Corp,1422183,Insight Global LLC,1,False,,,Unknown,,26.8,26.8,26.8,26800000.0,26800000.0,26800000.0,False,False
FS KKR Capital Corp,1422183,Integrity Marketing Group LLC,1,False,,,Unknown,,0.2,0.2,0.2,200000.0,200000.0,200000.0,False,False
FS KKR Capital Corp,1422183,Integrity Marketing Group LLC,1,False,,,Unknown,,98.2,98.4,98.4,98200000.0,98400000.0,98400000.0,False,False
FS KKR Capital Corp,1422183,Integrity Marketing Group LLC,1,False,,,Unknown,,2.3,2.3,2.3,2300000.0,2300000.0,2300000.0,False,False
FS KKR Capital Corp,1422183,Integrity Marketing Group LLC,1,False,,,Unknown,,0.1,0.1,0.1,100000.0,100000.0,100000.0,False,False
FS KKR Capital Corp,1422183,J S Held LLC,1,False,,,Unknown,,85.4,86.0,85.2,85400000.0,86000000.0,85200000.0,False,False
FS KKR Capital Corp,1422183,J S Held LLC,1,False,,,Unknown,,5.0,5.1,5.0,5000000.0,5100000.0,5000000.0,False,False
FS KKR Capital Corp,1422183,J S Held LLC,1,False,,,Unknown,,62.8,63.2,63.2,62800000.0,63200000.0,63200000.0,False,False
FS KKR Capital Corp,1422183,J S Held LLC,1,False,,,Unknown,,9.0,9.0,9.0,9000000.0,9000000.0,9000000.0,False,False
FS KKR Capital Corp,1422183,J S Held LLC,1,False,,,Unknown,,2.5,2.5,2.5,2500000.0,2500000.0,2500000.0,False,False
FS KKR Capital Corp,1422183,Karman Space Inc,1,False,,,Unknown,,49.8,49.8,48.2,49800000.0,49800000.0,48200000.0,False,False
FS KKR Capital Corp,1422183,Karman Space Inc,1,False,,,Unknown,,5.5,5.5,5.4,5500000.0,5500000.0,5400000.0,False,False
FS KKR Capital Corp,1422183,Karman Space Inc,1,False,,,Unknown,,36.1,36.1,35.7,36100000.0,36100000.0,35700000.0,False,False
FS KKR Capital Corp,1422183,Kellermeyer Bergensons Services LLC,1,False,,,Unknown,,165.7,165.7,160.6,165700000.0,165700000.0,160600000.0,False,False
FS KKR Capital Corp,1422183,Kellermeyer Bergensons Services LLC,1,False,,,Unknown,,135.3,200.4,197.6,135300000.0,200400000.0,197600000.0,False,False
FS KKR Capital Corp,1422183,Laboratoires Vivacy SAS,1,False,,,Unknown,,8.4,,8.0,8400000.0,,8000000.0,False,False
FS KKR Capital Corp,1422183,Laboratoires Vivacy SAS,1,False,,,Unknown,,0.6,0.6,0.7,600000.0,600000.0,700000.0,False,False
FS KKR Capital Corp,1422183,Lakefield Veterinary Group,1,False,,,Unknown,,36.8,,37.7,36800000.0,,37700000.0,False,False
FS KKR Capital Corp,1422183,Lakefield Veterinary Group,1,False,,,Unknown,,78.5,80.4,79.8,78500000.0,80400000.0,79800000.0,False,False
FS KKR Capital Corp,1422183,Lakeview Farms Inc,1,False,,,Unknown,,30.8,30.9,29.6,30800000.0,30900000.0,29600000.0,False,False
FS KKR Capital Corp,1422183,Lakeview Farms Inc,1,False,,,Unknown,,36.8,36.9,36.9,36800000.0,36900000.0,36900000.0,False,False
FS KKR Capital Corp,1422183,Lakeview Farms Inc,1,False,,,Unknown,,6.8,6.8,6.8,6800000.0,6800000.0,6800000.0,False,False
FS KKR Capital Corp,1422183,Lazer Logistics Inc,1,False,,,Unknown,,18.5,18.2,18.0,18500000.0,18200000.0,18000000.0,False,False
FS KKR Capital Corp,1422183,Lazer Logistics Inc,1,False,,,Unknown,,3.3,3.3,3.3,3300000.0,3300000.0,3300000.0,False,False
FS KKR Capital Corp,1422183,Lazer Logistics Inc,1,False,,,Unknown,,1.9,1.9,1.9,1900000.0,1900000.0,1900000.0,False,False
FS KKR Capital Corp,1422183,Lazer Logistics Inc,1,False,,,Unknown,,8.4,8.6,8.6,8400000.0,8600000.0,8600000.0,False,False
FS KKR Capital Corp,1422183,Lexitas Inc,1,False,,,Unknown,,2.9,2.9,2.9,2900000.0,2900000.0,2900000.0,False,False
FS KKR Capital Corp,1422183,Lexitas Inc,1,False,,,Unknown,,118.6,116.8,114.2,118600000.0,116800000.0,114200000.0,False,False
FS KKR Capital Corp,1422183,Lexitas Inc,1,False,,,Unknown,,5.5,5.5,5.5,5500000.0,5500000.0,5500000.0,False,False
FS KKR Capital Corp,1422183,Lionbridge Technologies Inc,1,False,,,Unknown,,109.5,109.5,107.1,109500000.0,109500000.0,107100000.0,False,False
FS KKR Capital Corp,1422183,Lipari Foods LLC,1,False,,,Unknown,,14.9,15.0,15.0,14900000.0,15000000.0,15000000.0,False,False
FS KKR Capital Corp,1422183,Lloyd's Register Quality Assurance Ltd,1,False,,,Unknown,,14.1,,14.3,14100000.0,,14300000.0,False,False
FS KKR Capital Corp,1422183,Lloyd's Register Quality Assurance Ltd,1,False,,,Unknown,,5.6,3.7,5.7,5600000.0,3700000.0,5700000.0,False,False
FS KKR Capital Corp,1422183,Magna Legal Services LLC,1,False,,,Unknown,,18.3,,18.1,18300000.0,,18100000.0,False,False
FS KKR Capital Corp,1422183,Magna Legal Services LLC,1,False,,,Unknown,,5.1,5.1,5.1,5100000.0,5100000.0,5100000.0,False,False
FS KKR Capital Corp,1422183,Magna Legal Services LLC,1,False,,,Unknown,,0.5,0.5,0.5,500000.0,500000.0,500000.0,False,False
FS KKR Capital Corp,1422183,Magna Legal Services LLC,1,False,,,Unknown,,2.2,2.2,2.2,2200000.0,2200000.0,2200000.0,False,False
FS KKR Capital Corp,1422183,Magna Legal Services LLC,1,False,,,Unknown,,12.8,12.9,12.9,12800000.0,12900000.0,12900000.0,False,False
FS KKR Capital Corp,1422183,MB2 Dental Solutions LLC,1,False,,,Unknown,,220.2,220.2,214.8,220200000.0,220200000.0,214800000.0,False,False
FS KKR Capital Corp,1422183,Medallia Inc,1,False,,,Unknown,,216.1,217.0,215.2,216100000.0,217000000.0,215200000.0,False,False
FS KKR Capital Corp,1422183,Med-Metrix,1,False,,,Unknown,,69.1,69.1,68.7,69100000.0,69100000.0,68700000.0,False,False
FS KKR Capital Corp,1422183,Med-Metrix,1,False,,,Unknown,,11.4,11.4,11.4,11400000.0,11400000.0,11400000.0,False,False
FS KKR Capital Corp,1422183,Med-Metrix,1,False,,,Unknown,,7.8,7.8,7.8,7800000.0,7800000.0,7800000.0,False,False
FS KKR Capital Corp,1422183,Miami Beach Medical Group LLC,1,False,,,Unknown,,68.9,114.6,106.5,68900000.0,114600000.0,106500000.0,False,False
FS KKR Capital Corp,1422183,Miami Beach Medical Group LLC,1,False,,,Unknown,,11.4,19.0,17.5,11400000.0,19000000.0,17500000.0,False,False
FS KKR Capital Corp,1422183,Misys Ltd,1,False,,,Unknown,,0.4,0.4,0.4,400000.0,400000.0,400000.0,False,False
FS KKR Capital Corp,1422183,Misys Ltd,1,False,,,Unknown,,1.1,1.1,1.1,1100000.0,1100000.0,1100000.0,False,False
FS KKR Capital Corp,1422183,Motion Recruitment Partners LLC,1,False,,,Unknown,,111.3,114.5,112.1,111300000.0,114500000.0,112100000.0,False,False
FS KKR Capital Corp,1422183,NBG Home,1,False,,,Unknown,,10.1,10.1,10.1,10100000.0,10100000.0,10100000.0,False,False
FS KKR Capital Corp,1422183,NBG Home,1,False,,,Unknown,,9.8,32.7,30.7,9800000.0,32700000.000000004,30700000.0,False,False
FS KKR Capital Corp,1422183,NBG Home,1,False,,,Unknown,,,44.3,38.7,,44300000.0,38700000.0,False,False
FS KKR Capital Corp,1422183,NCI Inc,1,False,,,Unknown,,32.2,32.2,32.4,32200000.000000004,32200000.000000004,32400000.0,False,False
FS KKR Capital Corp,1422183,Net Documents,1,False,,,Unknown,,33.0,33.0,32.8,33000000.0,33000000.0,32799999.999999996,False,False
FS KKR Capital Corp,1422183,Net Documents,1,False,,,Unknown,,1.5,1.5,1.5,1500000.0,1500000.0,1500000.0,False,False
FS KKR Capital Corp,1422183,Net Documents,1,False,,,Unknown,,1.5,1.5,1.5,1500000.0,1500000.0,1500000.0,False,False
FS KKR Capital Corp,1422183,New Era Technology Inc,1,False,,,Unknown,,24.9,25.2,24.5,24900000.0,25200000.0,24500000.0,False,False
FS KKR Capital Corp,1422183,New Era Technology Inc,1,False,,,Unknown,,4.6,4.7,4.7,4600000.0,4700000.0,4700000.0,False,False
FS KKR Capital Corp,1422183,NovaTaste Austria GmbH,1,False,,,Unknown,,4.3,,4.1,4300000.0,,4099999.999999999,False,False
FS KKR Capital Corp,1422183,NovaTaste Austria GmbH,1,False,,,Unknown,,4.9,4.7,4.9,4900000.0,4700000.0,4900000.0,False,False
FS KKR Capital Corp,1422183,Novotech Pty Ltd,1,False,,,Unknown,,5.6,,5.6,5600000.0,,5600000.0,False,False
FS KKR Capital Corp,1422183,Omnimax International Inc,1,False,,,Unknown,,120.3,121.2,117.3,120300000.0,121200000.0,117300000.0,False,False
FS KKR Capital Corp,1422183,One Call Care Management Inc,1,False,,,Unknown,,4.2,4.9,4.7,4200000.0,4900000.0,4700000.0,False,False
FS KKR Capital Corp,1422183,Oxford Global Resources LLC,1,False,,,Unknown,,94.8,93.9,93.3,94800000.0,93900000.0,93300000.0,False,False
FS KKR Capital Corp,1422183,Oxford Global Resources LLC,1,False,,,Unknown,,7.6,7.6,7.6,7600000.0,7600000.0,7600000.0,False,False
FS KKR Capital Corp,1422183,Parts Town LLC,1,False,,,Unknown,,74.3,74.5,74.0,74300000.0,74500000.0,74000000.0,False,False
FS KKR Capital Corp,1422183,PartsSource Inc,1,False,,,Unknown,,1.3,1.3,1.3,1300000.0,1300000.0,1300000.0,False,False
FS KKR Capital Corp,1422183,PartsSource Inc,1,False,,,Unknown,,68.7,69.2,68.5,68700000.0,69200000.0,68500000.0,False,False
FS KKR Capital Corp,1422183,PartsSource Inc,1,False,,,Unknown,,2.9,3.0,3.0,2900000.0,3000000.0,3000000.0,False,False
FS KKR Capital Corp,1422183,PartsSource Inc,1,False,,,Unknown,,20.3,20.5,20.5,20300000.0,20500000.0,20500000.0,False,False
FS KKR Capital Corp,1422183,Performance Health Holdings Inc,1,False,,,Unknown,,92.9,93.2,92.5,92900000.0,93200000.0,92500000.0,False,False
FS KKR Capital Corp,1422183,Production Resource Group LLC,1,False,,,Unknown,,98.4,95.5,94.3,98400000.0,95500000.0,94300000.0,False,False
FS KKR Capital Corp,1422183,Production Resource Group LLC,1,False,,,Unknown,,168.6,165.3,162.7,168600000.0,165300000.0,162700000.0,False,False
FS KKR Capital Corp,1422183,Production Resource Group LLC,1,False,,,Unknown,,0.1,0.1,0.1,100000.0,100000.0,100000.0,False,False
FS KKR Capital Corp,1422183,PSKW LLC (dba ConnectiveRx),1,False,,,Unknown,,242.8,242.8,237.9,242800000.0,242800000.0,237900000.0,False,False
FS KKR Capital Corp,1422183,Pure Fishing Inc,1,False,,,Unknown,,30.0,33.4,33.0,30000000.0,33400000.0,33000000.0,False,False
FS KKR Capital Corp,1422183,Radwell International LLC/PA,1,False,,,Unknown,,1.4,1.4,1.4,1400000.0,1400000.0,1400000.0,False,False
FS KKR Capital Corp,1422183,Radwell International LLC/PA,1,False,,,Unknown,,1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,False,False
FS KKR Capital Corp,1422183,Radwell International LLC/PA,1,False,,,Unknown,,67.7,66.4,66.4,67700000.0,66400000.00000001,66400000.00000001,False,False
FS KKR Capital Corp,1422183,Radwell International LLC/PA,1,False,,,Unknown,,5.5,5.5,5.5,5500000.0,5500000.0,5500000.0,False,False
FS KKR Capital Corp,1422183,Reliant Rehab Hospital Cincinnati LLC,1,False,,,Unknown,,0.4,44.0,42.7,400000.0,44000000.0,42700000.0,False,False
FS KKR Capital Corp,1422183,Reliant Rehab Hospital Cincinnati LLC,1,False,,,Unknown,,39.7,44.0,42.2,39700000.0,44000000.0,42200000.0,False,False
FS KKR Capital Corp,1422183,Revere Superior Holdings Inc,1,False,,,Unknown,,33.1,33.1,32.7,33100000.0,33100000.0,32700000.000000004,False,False
FS KKR Capital Corp,1422183,Revere Superior Holdings Inc,1,False,,,Unknown,,3.2,3.2,3.2,3200000.0,3200000.0,3200000.0,False,False
FS KKR Capital Corp,1422183,Rise Baking Company,1,False,,,Unknown,,28.3,28.3,27.8,28300000.0,28300000.0,27800000.0,False,False
FS KKR Capital Corp,1422183,Rise Baking Company,1,False,,,Unknown,,5.3,5.3,5.2,5300000.0,5300000.0,5200000.0,False,False
FS KKR Capital Corp,1422183,RSC Insurance Brokerage Inc,1,False,,,Unknown,,186.5,187.2,183.4,186500000.0,187200000.0,183400000.0,False,False
FS KKR Capital Corp,1422183,RSC Insurance Brokerage Inc,1,False,,,Unknown,,7.7,7.7,7.6,7700000.0,7700000.0,7600000.0,False,False
FS KKR Capital Corp,1422183,Safe-Guard Products International LLC,1,False,,,Unknown,,0.1,0.1,0.1,100000.0,100000.0,100000.0,False,False
FS KKR Capital Corp,1422183,SAMBA Safety Inc,1,False,,,Unknown,,6.0,6.0,6.0,6000000.0,6000000.0,6000000.0,False,False
FS KKR Capital Corp,1422183,SAMBA Safety Inc,1,False,,,Unknown,,1.8,1.8,1.8,1800000.0,1800000.0,1800000.0,False,False
FS KKR Capital Corp,1422183,SAMBA Safety Inc,1,False,,,Unknown,,0.6,0.6,0.6,600000.0,600000.0,600000.0,False,False
FS KKR Capital Corp,1422183,SavATree LLC,1,False,,,Unknown,,9.3,9.4,9.4,9300000.0,9400000.0,9400000.0,False,False
FS KKR Capital Corp,1422183,SavATree LLC,1,False,,,Unknown,,0.4,0.4,0.3,400000.0,400000.0,300000.0,False,False
FS KKR Capital Corp,1422183,SavATree LLC,1,False,,,Unknown,,5.9,6.0,6.0,5900000.0,6000000.0,6000000.0,False,False
FS KKR Capital Corp,1422183,Sequel Youth & Family Services LLC,1,False,,,Unknown,,0.3,57.2,8.9,300000.0,57200000.0,8900000.0,False,False
FS KKR Capital Corp,1422183,Shaw Development LLC,1,False,,,Unknown,,28.6,28.8,28.5,28600000.0,28800000.0,28500000.0,False,False
FS KKR Capital Corp,1422183,SitusAMC Holdings Corp,1,False,,,Unknown,,28.2,28.2,28.0,28200000.0,28200000.0,28000000.0,False,False
FS KKR Capital Corp,1422183,Solina France SASU,1,False,,,Unknown,,19.7,19.5,19.0,19700000.0,19500000.0,19000000.0,False,False
FS KKR Capital Corp,1422183,Sorenson Communications LLC,1,False,,,Unknown,,29.5,29.6,28.4,29500000.0,29600000.0,28400000.0,False,False
FS KKR Capital Corp,1422183,Source Code LLC,1,False,,,Unknown,,56.0,56.0,55.3,56000000.0,56000000.0,55300000.0,False,False
FS KKR Capital Corp,1422183,Spins LLC,1,False,,,Unknown,,57.4,57.4,55.6,57400000.0,57400000.0,55600000.0,False,False
FS KKR Capital Corp,1422183,Spins LLC,1,False,,,Unknown,,16.5,16.5,16.5,16500000.0,16500000.0,16500000.0,False,False
FS KKR Capital Corp,1422183,Spins LLC,1,False,,,Unknown,,7.9,7.9,7.9,7900000.0,7900000.0,7900000.0,False,False
FS KKR Capital Corp,1422183,Spotless Brands LLC,1,False,,,Unknown,,12.4,12.4,12.1,12400000.0,12400000.0,12100000.0,False,False
FS KKR Capital Corp,1422183,Spotless Brands LLC,1,False,,,Unknown,,19.0,18.7,18.4,19000000.0,18700000.0,18400000.0,False,False
FS KKR Capital Corp,1422183,Summit Interconnect Inc,1,False,,,Unknown,,125.3,135.4,134.5,125300000.0,135400000.0,134500000.0,False,False
FS KKR Capital Corp,1422183,Sweeping Corp of America Inc,1,False,,,Unknown,,53.1,71.5,69.8,53100000.0,71500000.0,69800000.0,False,False
FS KKR Capital Corp,1422183,Sweeping Corp of America Inc,1,False,,,Unknown,,4.1,5.6,5.5,4099999.999999999,5600000.0,5500000.0,False,False
FS KKR Capital Corp,1422183,Sweeping Corp of America Inc,1,False,,,Unknown,,0.1,0.1,0.1,100000.0,100000.0,100000.0,False,False
FS KKR Capital Corp,1422183,Tangoe LLC,1,False,,,Unknown,,155.4,179.5,169.1,155400000.0,179500000.0,169100000.0,False,False
FS KKR Capital Corp,1422183,Tangoe LLC,1,False,,,Unknown,,0.0,9.8,8.4,0.0,9800000.0,8400000.0,False,False
FS KKR Capital Corp,1422183,TeamSystem SpA,1,False,,,Unknown,,21.9,,19.0,21900000.0,,19000000.0,False,False
FS KKR Capital Corp,1422183,Tekfor HoldCo (formerly Amtek Global Technology Pte Ltd),1,False,,,Unknown,,4.3,39.8,40.1,4300000.0,39800000.0,40100000.0,False,False
FS KKR Capital Corp,1422183,ThreeSixty Group,1,False,,,Unknown,,44.0,,45.9,44000000.0,,45900000.0,False,False
FS KKR Capital Corp,1422183,ThreeSixty Group,1,False,,,Unknown,,43.8,45.8,45.7,43800000.0,45800000.0,45700000.0,False,False
FS KKR Capital Corp,1422183,TIBCO Software Inc,1,False,,,Unknown,,14.7,15.1,13.9,14700000.0,15100000.0,13900000.0,False,False
FS KKR Capital Corp,1422183,Time Manufacturing Co,1,False,,,Unknown,,42.1,45.1,44.4,42100000.0,45100000.0,44400000.0,False,False
FS KKR Capital Corp,1422183,Time Manufacturing Co,1,False,,,Unknown,,6.7,7.1,7.1,6700000.0,7100000.0,7100000.0,False,False
FS KKR Capital Corp,1422183,Time Manufacturing Co,1,False,,,Unknown,,14.1,,14.4,14100000.0,,14400000.0,False,False
FS KKR Capital Corp,1422183,Time Manufacturing Co,1,False,,,Unknown,,14.0,,15.0,14000000.0,,15000000.0,False,False
FS KKR Capital Corp,1422183,Transaction Services Group Ltd,1,False,,,Unknown,,33.0,,34.7,33000000.0,,34700000.0,False,False
FS KKR Capital Corp,1422183,Transaction Services Group Ltd,1,False,,,Unknown,,126.2,,123.7,126200000.0,,123700000.0,False,False
FS KKR Capital Corp,1422183,Trescal SA,1,False,,,Unknown,,10.5,,10.4,10500000.0,,10400000.0,False,False
FS KKR Capital Corp,1422183,Trescal SA,1,False,,,Unknown,,8.5,,8.4,8500000.0,,8400000.0,False,False
FS KKR Capital Corp,1422183,Trescal SA,1,False,,,Unknown,,3.1,,3.1,3100000.0,,3100000.0,False,False
