adsh	cik	name	form	filed	period	ddate	tag	version	label	segments	value	indexurl
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		DE	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		Audax Private Credit Fund, LLC	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		99-4488204	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		703-2700	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-296927	2033362	AUDAX PRIVATE CREDIT FUND, LLC	8-K	20251125	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/2033362/000119312525296927/0001193125-25-296927/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	CityAreaCode	dei/2025	City Area Code		(213)	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-25	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		333 S. Grand Avenue	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		28th Floor	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		Los Angeles	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		90071	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		CA	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001872371	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		true	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01471	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		DE	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		OAKTREE STRATEGIC CREDIT FUND	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		87-6827742	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		830-6300	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297167	1872371	OAKTREE STRATEGIC CREDIT FUND	8-K	20251125	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1872371/000119312525297167/0001193125-25-297167/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-20	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		1585 Broadway	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10036	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001983514	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		true	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01674	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		DE	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		LGAM Private Credit LLC	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		93-4633111	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		761-4000	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	NoTradingSymbolFlag	dei/2025	No Trading Symbol Flag		true	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	Security12bTitle	dei/2025	Title of 12(b) Security		Common Units	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297174	1983514	LGAM PRIVATE CREDIT LLC	8-K	20251125	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1983514/000119312525297174/0001193125-25-297174/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	CityAreaCode	dei/2025	City Area Code		(212)	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-21	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		9 West 57th Street	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10019	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0002052152	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		false	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		000-56722	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		DE	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		Apollo Origination II (Levered) Capital Trust	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		33-6481219	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		515-3450	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
0001193125-25-297179	2052152	APOLLO ORIGINATION II (LEVERED) CAPITAL TRUST	8-K	20251125	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/2052152/000119312525297179/0001193125-25-297179/-index.htm
